"id","name","type","health_appointment","start_position","end_position","transport_option","user","bus_stop","train_stop","walking_distance"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-2213_(0.74km-9min)","P1-3","stop-ext-2213",NA,"(0.74 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-2380_(0.12km-1min)","P1-3","stop-ext-2380",NA,"(0.12 km, 1 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-2863_(0.33km-4min)","P1-3","stop-ext-2863",NA,"(0.33 km, 4 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-5247_(0.77km-9min)","P1-3","stop-ext-5247",NA,"(0.77 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-6134_(0.69km-8min)","P1-3","stop-ext-6134",NA,"(0.69 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-167_(0.64km-8min)","P2-1","stop-urb-167",NA,"(0.64 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-168_(0.66km-8min)","P2-1","stop-urb-168",NA,"(0.66 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-217_(0.67km-8min)","P2-1","stop-urb-217",NA,"(0.67 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-218_(0.63km-8min)","P2-1","stop-urb-218",NA,"(0.63 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-260_(0.41km-5min)","P2-1","stop-urb-260",NA,"(0.41 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-271_(0.73km-9min)","P2-1","stop-urb-271",NA,"(0.73 km, 9 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-272_(0.41km-5min)","P2-1","stop-urb-272",NA,"(0.41 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-273_(0.43km-5min)","P2-1","stop-urb-273",NA,"(0.43 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-274_(0.80km-10min)","P2-1","stop-urb-274",NA,"(0.80 km, 10 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-277_(0.94km-11min)","P2-1","stop-urb-277",NA,"(0.94 km, 11 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-284_(0.27km-3min)","P2-1","stop-urb-284",NA,"(0.27 km, 3 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-314_(1.00km-12min)","P2-1","stop-urb-314",NA,"(1.00 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-315_(1.00km-12min)","P2-1","stop-urb-315",NA,"(1.00 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-322_(0.81km-10min)","P2-1","stop-urb-322",NA,"(0.81 km, 10 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-323_(0.81km-10min)","P2-1","stop-urb-323",NA,"(0.81 km, 10 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-335_(0.91km-11min)","P2-1","stop-urb-335",NA,"(0.91 km, 11 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-338_(0.23km-3min)","P2-1","stop-urb-338",NA,"(0.23 km, 3 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-339_(0.30km-4min)","P2-1","stop-urb-339",NA,"(0.30 km, 4 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-342_(0.87km-10min)","P2-1","stop-urb-342",NA,"(0.87 km, 10 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-344_(0.23km-3min)","P2-1","stop-urb-344",NA,"(0.23 km, 3 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-350_(0.16km-2min)","P2-1","stop-urb-350",NA,"(0.16 km, 2 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-351_(0.12km-1min)","P2-1","stop-urb-351",NA,"(0.12 km, 1 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-352_(0.43km-5min)","P2-1","stop-urb-352",NA,"(0.43 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-353_(0.70km-8min)","P2-1","stop-urb-353",NA,"(0.70 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-354_(0.58km-7min)","P2-1","stop-urb-354",NA,"(0.58 km, 7 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-380_(0.88km-11min)","P2-1","stop-urb-380",NA,"(0.88 km, 11 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-386_(0.67km-8min)","P2-1","stop-urb-386",NA,"(0.67 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-387_(0.66km-8min)","P2-1","stop-urb-387",NA,"(0.66 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-400_(0.41km-5min)","P2-1","stop-urb-400",NA,"(0.41 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-401_(0.87km-10min)","P2-1","stop-urb-401",NA,"(0.87 km, 10 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-402_(0.98km-12min)","P2-1","stop-urb-402",NA,"(0.98 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-408_(0.99km-12min)","P2-1","stop-urb-408",NA,"(0.99 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-409_(0.99km-12min)","P2-1","stop-urb-409",NA,"(0.99 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-447_(0.79km-10min)","P2-1","stop-urb-447",NA,"(0.79 km, 10 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-454_(0.63km-8min)","P2-1","stop-urb-454",NA,"(0.63 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-455_(0.63km-8min)","P2-1","stop-urb-455",NA,"(0.63 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-457_(0.38km-5min)","P2-1","stop-urb-457",NA,"(0.38 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-458_(0.38km-5min)","P2-1","stop-urb-458",NA,"(0.38 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-461_(0.97km-12min)","P2-1","stop-urb-461",NA,"(0.97 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-462_(0.47km-6min)","P2-1","stop-urb-462",NA,"(0.47 km, 6 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-463_(0.48km-6min)","P2-1","stop-urb-463",NA,"(0.48 km, 6 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-464_(0.95km-11min)","P2-1","stop-urb-464",NA,"(0.95 km, 11 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-466_(0.62km-7min)","P2-1","stop-urb-466",NA,"(0.62 km, 7 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-524_(0.65km-8min)","P2-1","stop-urb-524",NA,"(0.65 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-urb-2872_(0.86km-10min)","P2-1","stop-urb-2872",NA,"(0.86 km, 10 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-535_(0.84km-10min)","P2-1","stop-ext-535",NA,"(0.84 km, 10 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-613_(0.88km-11min)","P2-1","stop-ext-613",NA,"(0.88 km, 11 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-1109_(0.39km-5min)","P2-1","stop-ext-1109",NA,"(0.39 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-1110_(0.67km-8min)","P2-1","stop-ext-1110",NA,"(0.67 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-1189_(0.65km-8min)","P2-1","stop-ext-1189",NA,"(0.65 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-1530_(0.21km-3min)","P2-1","stop-ext-1530",NA,"(0.21 km, 3 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-1531_(0.27km-3min)","P2-1","stop-ext-1531",NA,"(0.27 km, 3 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-1535_(0.95km-11min)","P2-1","stop-ext-1535",NA,"(0.95 km, 11 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-1808_(0.65km-8min)","P2-1","stop-ext-1808",NA,"(0.65 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-1853_(0.68km-8min)","P2-1","stop-ext-1853",NA,"(0.68 km, 8 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-2380_(0.90km-11min)","P2-1","stop-ext-2380",NA,"(0.90 km, 11 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-3109_(0.41km-5min)","P2-1","stop-ext-3109",NA,"(0.41 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-4231_(0.93km-11min)","P2-1","stop-ext-4231",NA,"(0.93 km, 11 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-4329_(0.26km-3min)","P2-1","stop-ext-4329",NA,"(0.26 km, 3 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-4477_(0.99km-12min)","P2-1","stop-ext-4477",NA,"(0.99 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-6124_(0.58km-7min)","P2-1","stop-ext-6124",NA,"(0.58 km, 7 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-6134_(0.39km-5min)","P2-1","stop-ext-6134",NA,"(0.39 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-6303_(0.99km-12min)","P2-1","stop-ext-6303",NA,"(0.99 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-ext-6325_(0.43km-5min)","P2-1","stop-ext-6325",NA,"(0.43 km, 5 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-train-2591_(0.98km-12min)","P2-1",NA,"stop-train-2591","(0.98 km, 12 min)"
"P2-1","Riccardo","patient","health-appointment-4","ViaGiuseppeGrazioli-3-38122-Trento","LargoMedaglieDOro-9-38122-Trento","P2-1_stop-train-2676_(0.26km-3min)","P2-1",NA,"stop-train-2676","(0.26 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-167_(0.64km-8min)","P3-1","stop-urb-167",NA,"(0.64 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-168_(0.66km-8min)","P3-1","stop-urb-168",NA,"(0.66 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-217_(0.67km-8min)","P3-1","stop-urb-217",NA,"(0.67 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-218_(0.63km-8min)","P3-1","stop-urb-218",NA,"(0.63 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-260_(0.41km-5min)","P3-1","stop-urb-260",NA,"(0.41 km, 5 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-271_(0.73km-9min)","P3-1","stop-urb-271",NA,"(0.73 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-272_(0.41km-5min)","P3-1","stop-urb-272",NA,"(0.41 km, 5 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-273_(0.43km-5min)","P3-1","stop-urb-273",NA,"(0.43 km, 5 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-274_(0.80km-10min)","P3-1","stop-urb-274",NA,"(0.80 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-277_(0.94km-11min)","P3-1","stop-urb-277",NA,"(0.94 km, 11 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-284_(0.27km-3min)","P3-1","stop-urb-284",NA,"(0.27 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-314_(1.00km-12min)","P3-1","stop-urb-314",NA,"(1.00 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-315_(1.00km-12min)","P3-1","stop-urb-315",NA,"(1.00 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-322_(0.81km-10min)","P3-1","stop-urb-322",NA,"(0.81 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-323_(0.81km-10min)","P3-1","stop-urb-323",NA,"(0.81 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-335_(0.91km-11min)","P3-1","stop-urb-335",NA,"(0.91 km, 11 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-338_(0.23km-3min)","P3-1","stop-urb-338",NA,"(0.23 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-339_(0.30km-4min)","P3-1","stop-urb-339",NA,"(0.30 km, 4 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-342_(0.87km-10min)","P3-1","stop-urb-342",NA,"(0.87 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-344_(0.23km-3min)","P3-1","stop-urb-344",NA,"(0.23 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-350_(0.16km-2min)","P3-1","stop-urb-350",NA,"(0.16 km, 2 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-351_(0.12km-1min)","P3-1","stop-urb-351",NA,"(0.12 km, 1 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-352_(0.43km-5min)","P3-1","stop-urb-352",NA,"(0.43 km, 5 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-353_(0.70km-8min)","P3-1","stop-urb-353",NA,"(0.70 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-354_(0.58km-7min)","P3-1","stop-urb-354",NA,"(0.58 km, 7 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-380_(0.88km-11min)","P3-1","stop-urb-380",NA,"(0.88 km, 11 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-386_(0.67km-8min)","P3-1","stop-urb-386",NA,"(0.67 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-387_(0.66km-8min)","P3-1","stop-urb-387",NA,"(0.66 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-400_(0.41km-5min)","P3-1","stop-urb-400",NA,"(0.41 km, 5 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-401_(0.87km-10min)","P3-1","stop-urb-401",NA,"(0.87 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-402_(0.98km-12min)","P3-1","stop-urb-402",NA,"(0.98 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-408_(0.99km-12min)","P3-1","stop-urb-408",NA,"(0.99 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-409_(0.99km-12min)","P3-1","stop-urb-409",NA,"(0.99 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-447_(0.79km-10min)","P3-1","stop-urb-447",NA,"(0.79 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-454_(0.63km-8min)","P3-1","stop-urb-454",NA,"(0.63 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-455_(0.63km-8min)","P3-1","stop-urb-455",NA,"(0.63 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-457_(0.38km-5min)","P3-1","stop-urb-457",NA,"(0.38 km, 5 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-458_(0.38km-5min)","P3-1","stop-urb-458",NA,"(0.38 km, 5 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-461_(0.97km-12min)","P3-1","stop-urb-461",NA,"(0.97 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-462_(0.47km-6min)","P3-1","stop-urb-462",NA,"(0.47 km, 6 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-463_(0.48km-6min)","P3-1","stop-urb-463",NA,"(0.48 km, 6 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-464_(0.95km-11min)","P3-1","stop-urb-464",NA,"(0.95 km, 11 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-466_(0.62km-7min)","P3-1","stop-urb-466",NA,"(0.62 km, 7 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-524_(0.65km-8min)","P3-1","stop-urb-524",NA,"(0.65 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2872_(0.86km-10min)","P3-1","stop-urb-2872",NA,"(0.86 km, 10 min)"
