"id","name","type","health_appointment","start_position","end_position","transport_option","user","bus_stop","train_stop","walking_distance"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1392_(0.80km-10min)","P3-1","stop-urb-1392",NA,"(0.80 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1393_(0.63km-8min)","P3-1","stop-urb-1393",NA,"(0.63 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1394_(0.62km-7min)","P3-1","stop-urb-1394",NA,"(0.62 km, 7 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1395_(0.82km-10min)","P3-1","stop-urb-1395",NA,"(0.82 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1397_(0.11km-1min)","P3-1","stop-urb-1397",NA,"(0.11 km, 1 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1401_(0.64km-8min)","P3-1","stop-urb-1401",NA,"(0.64 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1402_(0.66km-8min)","P3-1","stop-urb-1402",NA,"(0.66 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1404_(0.27km-3min)","P3-1","stop-urb-1404",NA,"(0.27 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1410_(0.27km-3min)","P3-1","stop-urb-1410",NA,"(0.27 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1411_(0.22km-3min)","P3-1","stop-urb-1411",NA,"(0.22 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1418_(0.96km-12min)","P3-1","stop-urb-1418",NA,"(0.96 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1419_(0.76km-9min)","P3-1","stop-urb-1419",NA,"(0.76 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1420_(0.97km-12min)","P3-1","stop-urb-1420",NA,"(0.97 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1421_(0.75km-9min)","P3-1","stop-urb-1421",NA,"(0.75 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1431_(0.72km-9min)","P3-1","stop-urb-1431",NA,"(0.72 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1433_(0.57km-7min)","P3-1","stop-urb-1433",NA,"(0.57 km, 7 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1434_(0.82km-10min)","P3-1","stop-urb-1434",NA,"(0.82 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1446_(0.92km-11min)","P3-1","stop-urb-1446",NA,"(0.92 km, 11 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-1685_(0.18km-2min)","P3-1","stop-urb-1685",NA,"(0.18 km, 2 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2421_(0.11km-1min)","P3-1","stop-urb-2421",NA,"(0.11 km, 1 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2706_(0.13km-2min)","P3-1","stop-urb-2706",NA,"(0.13 km, 2 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2707_(0.34km-4min)","P3-1","stop-urb-2707",NA,"(0.34 km, 4 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2710_(0.72km-9min)","P3-1","stop-urb-2710",NA,"(0.72 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2755_(0.71km-8min)","P3-1","stop-urb-2755",NA,"(0.71 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2768_(0.76km-9min)","P3-1","stop-urb-2768",NA,"(0.76 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2831_(0.36km-4min)","P3-1","stop-urb-2831",NA,"(0.36 km, 4 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2899_(0.34km-4min)","P3-1","stop-urb-2899",NA,"(0.34 km, 4 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2926_(0.68km-8min)","P3-1","stop-urb-2926",NA,"(0.68 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2965_(0.99km-12min)","P3-1","stop-urb-2965",NA,"(0.99 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2979_(0.99km-12min)","P3-1","stop-urb-2979",NA,"(0.99 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2983_(0.84km-10min)","P3-1","stop-urb-2983",NA,"(0.84 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2984_(0.59km-7min)","P3-1","stop-urb-2984",NA,"(0.59 km, 7 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2987_(0.96km-12min)","P3-1","stop-urb-2987",NA,"(0.96 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2996_(0.98km-12min)","P3-1","stop-urb-2996",NA,"(0.98 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-2998_(0.57km-7min)","P3-1","stop-urb-2998",NA,"(0.57 km, 7 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-3005_(0.23km-3min)","P3-1","stop-urb-3005",NA,"(0.23 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-urb-3008_(0.98km-12min)","P3-1","stop-urb-3008",NA,"(0.98 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-1126_(0.52km-6min)","P3-1","stop-ext-1126",NA,"(0.52 km, 6 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-1127_(0.32km-4min)","P3-1","stop-ext-1127",NA,"(0.32 km, 4 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-1180_(0.34km-4min)","P3-1","stop-ext-1180",NA,"(0.34 km, 4 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-1865_(0.66km-8min)","P3-1","stop-ext-1865",NA,"(0.66 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-1866_(0.72km-9min)","P3-1","stop-ext-1866",NA,"(0.72 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-1931_(0.65km-8min)","P3-1","stop-ext-1931",NA,"(0.65 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-2019_(0.97km-12min)","P3-1","stop-ext-2019",NA,"(0.97 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-2242_(0.76km-9min)","P3-1","stop-ext-2242",NA,"(0.76 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-2243_(0.41km-5min)","P3-1","stop-ext-2243",NA,"(0.41 km, 5 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-2244_(0.90km-11min)","P3-1","stop-ext-2244",NA,"(0.90 km, 11 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-2319_(0.80km-10min)","P3-1","stop-ext-2319",NA,"(0.80 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-3124_(0.27km-3min)","P3-1","stop-ext-3124",NA,"(0.27 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-3325_(0.18km-2min)","P3-1","stop-ext-3325",NA,"(0.18 km, 2 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-3328_(0.79km-10min)","P3-1","stop-ext-3328",NA,"(0.79 km, 10 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-3331_(0.98km-12min)","P3-1","stop-ext-3331",NA,"(0.98 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-4084_(0.51km-6min)","P3-1","stop-ext-4084",NA,"(0.51 km, 6 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-4120_(0.65km-8min)","P3-1","stop-ext-4120",NA,"(0.65 km, 8 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-4243_(0.98km-12min)","P3-1","stop-ext-4243",NA,"(0.98 km, 12 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-4460_(0.94km-11min)","P3-1","stop-ext-4460",NA,"(0.94 km, 11 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-4721_(0.26km-3min)","P3-1","stop-ext-4721",NA,"(0.26 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-4813_(0.22km-3min)","P3-1","stop-ext-4813",NA,"(0.22 km, 3 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-4881_(0.78km-9min)","P3-1","stop-ext-4881",NA,"(0.78 km, 9 min)"
"P3-1","Elena","patient","health-appointment-5","ViaA.Prato-7-38068-Rovereto","LargoMedaglieDOro-9-38122-Trento","P3-1_stop-ext-5475_(0.45km-5min)","P3-1","stop-ext-5475",NA,"(0.45 km, 5 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-145_(0.63km-8min)","P4-1","stop-urb-145",NA,"(0.63 km, 8 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-146_(0.64km-8min)","P4-1","stop-urb-146",NA,"(0.64 km, 8 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-147_(0.76km-9min)","P4-1","stop-urb-147",NA,"(0.76 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-148_(0.76km-9min)","P4-1","stop-urb-148",NA,"(0.76 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-165_(0.67km-8min)","P4-1","stop-urb-165",NA,"(0.67 km, 8 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-166_(0.48km-6min)","P4-1","stop-urb-166",NA,"(0.48 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-167_(0.33km-4min)","P4-1","stop-urb-167",NA,"(0.33 km, 4 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-168_(0.31km-4min)","P4-1","stop-urb-168",NA,"(0.31 km, 4 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-174_(0.73km-9min)","P4-1","stop-urb-174",NA,"(0.73 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-175_(0.81km-10min)","P4-1","stop-urb-175",NA,"(0.81 km, 10 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-176_(0.61km-7min)","P4-1","stop-urb-176",NA,"(0.61 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-177_(0.65km-8min)","P4-1","stop-urb-177",NA,"(0.65 km, 8 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-178_(0.64km-8min)","P4-1","stop-urb-178",NA,"(0.64 km, 8 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-219_(0.88km-11min)","P4-1","stop-urb-219",NA,"(0.88 km, 11 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-220_(0.94km-11min)","P4-1","stop-urb-220",NA,"(0.94 km, 11 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-222_(0.88km-11min)","P4-1","stop-urb-222",NA,"(0.88 km, 11 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-260_(0.57km-7min)","P4-1","stop-urb-260",NA,"(0.57 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-275_(0.72km-9min)","P4-1","stop-urb-275",NA,"(0.72 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-276_(0.89km-11min)","P4-1","stop-urb-276",NA,"(0.89 km, 11 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-277_(0.17km-2min)","P4-1","stop-urb-277",NA,"(0.17 km, 2 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-284_(0.76km-9min)","P4-1","stop-urb-284",NA,"(0.76 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-301_(0.27km-3min)","P4-1","stop-urb-301",NA,"(0.27 km, 3 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-322_(0.42km-5min)","P4-1","stop-urb-322",NA,"(0.42 km, 5 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-323_(0.41km-5min)","P4-1","stop-urb-323",NA,"(0.41 km, 5 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-338_(0.98km-12min)","P4-1","stop-urb-338",NA,"(0.98 km, 12 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-344_(0.75km-9min)","P4-1","stop-urb-344",NA,"(0.75 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-347_(0.05km-1min)","P4-1","stop-urb-347",NA,"(0.05 km, 1 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-352_(0.57km-7min)","P4-1","stop-urb-352",NA,"(0.57 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-355_(0.34km-4min)","P4-1","stop-urb-355",NA,"(0.34 km, 4 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-380_(1.00km-12min)","P4-1","stop-urb-380",NA,"(1.00 km, 12 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-386_(0.58km-7min)","P4-1","stop-urb-386",NA,"(0.58 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-387_(0.58km-7min)","P4-1","stop-urb-387",NA,"(0.58 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-400_(0.56km-7min)","P4-1","stop-urb-400",NA,"(0.56 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-401_(0.75km-9min)","P4-1","stop-urb-401",NA,"(0.75 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-402_(0.35km-4min)","P4-1","stop-urb-402",NA,"(0.35 km, 4 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-404_(0.97km-12min)","P4-1","stop-urb-404",NA,"(0.97 km, 12 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-405_(0.96km-12min)","P4-1","stop-urb-405",NA,"(0.96 km, 12 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-408_(0.70km-8min)","P4-1","stop-urb-408",NA,"(0.70 km, 8 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-409_(0.69km-8min)","P4-1","stop-urb-409",NA,"(0.69 km, 8 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-410_(0.49km-6min)","P4-1","stop-urb-410",NA,"(0.49 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-443_(0.95km-11min)","P4-1","stop-urb-443",NA,"(0.95 km, 11 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-444_(0.85km-10min)","P4-1","stop-urb-444",NA,"(0.85 km, 10 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-447_(0.95km-11min)","P4-1","stop-urb-447",NA,"(0.95 km, 11 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-450_(0.18km-2min)","P4-1","stop-urb-450",NA,"(0.18 km, 2 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-451_(0.17km-2min)","P4-1","stop-urb-451",NA,"(0.17 km, 2 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-452_(0.52km-6min)","P4-1","stop-urb-452",NA,"(0.52 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-453_(0.58km-7min)","P4-1","stop-urb-453",NA,"(0.58 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-454_(0.48km-6min)","P4-1","stop-urb-454",NA,"(0.48 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-455_(0.47km-6min)","P4-1","stop-urb-455",NA,"(0.47 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-457_(0.99km-12min)","P4-1","stop-urb-457",NA,"(0.99 km, 12 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-458_(0.98km-12min)","P4-1","stop-urb-458",NA,"(0.98 km, 12 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-466_(0.76km-9min)","P4-1","stop-urb-466",NA,"(0.76 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-524_(0.76km-9min)","P4-1","stop-urb-524",NA,"(0.76 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-2405_(0.74km-9min)","P4-1","stop-urb-2405",NA,"(0.74 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-2670_(0.93km-11min)","P4-1","stop-urb-2670",NA,"(0.93 km, 11 min)"
